id,subset_id,user0,rate0,user1,rate1,user2,rate2,user3,rate3,user4,rate4,user5,rate5,user6,rate6,user7,rate7,user8,rate8,user9,rate9,user10,rate10,user11,rate11
0644,a_29008b58,2a927836,5,3425538d,3,55993d62,4,5cc18d0c,4,6e7b3778,4,847c29b2,4,980f19b3,4,bb3ba240,4,dcb9e3a1,6,f30a1906,5,f7a5ac14,3,"",""
0656,a_ff99ef7e,10f69654,5,1732e5a8,5,34429d73,4,582a08d0,4,6897e222,4,722c2981,4,7fc0d550,4,94181df7,4,986d96b5,4,a67acbe5,3,b1383162,4,"",""
0662,a_a91bcd65,15c58dc6,4,211bd859,5,7310a62f,5,92607af3,5,bb4764b2,4,cc054472,4,dc43fe6c,5,df2962b3,5,e3ee98ca,6,e659eaf4,5,fc348cba,6,"",""
0665,a_3a735b61,404ca18d,5,50bcfb5d,4,6437e4d5,6,7e2d8ba8,4,93fc47d1,5,9e273b82,5,a16ed495,5,a3d80c66,5,b294305d,6,bea95000,4,fa3fd888,5,"",""
0667,a_c9b736f4,0340cae3,3,15581b18,4,43107542,4,7d81b275,4,a4b8b4f4,2,be5d6985,5,c064e138,4,e7d4c983,5,fa0e7118,6,fa37dc84,5,fc235498,5,"",""
0674,a_d7855f4b,04eb34df,4,06ca2844,5,0802e9ee,2,1903edb6,6,757fe465,3,7b17f59e,5,7bca5e41,4,a27df84a,5,a37045d3,2,bcf32a6b,4,ee6c428e,6,fb4244a7,5
0677,a_ef127a78,09aede72,6,2689f3c7,5,3871b1e9,4,4bac00f5,4,5b570cb9,4,88450961,2,93ee56d8,6,c182cd84,5,c4117b66,4,cad46996,4,d134b61b,3,"",""
0683,a_3db99689,12639df9,4,24f605fb,4,2d179897,4,4114f1cb,4,736ddaba,5,77f98ff2,4,85623ebe,1,9ccfc9a8,4,c9723e67,5,d6df2d26,4,dff83498,4,"",""
0690,a_d93f639c,54f3dd4e,4,60000d07,5,852b5996,5,98fa4b35,5,a8bd4beb,4,a9ec7e8f,6,b054b013,5,c98ee58c,5,d15fa9e8,5,da88edb8,4,f9f12059,6,"",""
0692,a_8ec282f2,1b385dd1,4,28e975a0,6,4f51e9be,3,791f2a06,4,83157c6d,3,99544a64,2,a1e897ff,3,c3079a58,3,ccb462fa,5,cfe392a5,3,f7c0b3e1,3,"",""
0695,a_44e165a9,1b59fbb6,6,2692cbe2,4,3131c9ef,6,4e25085f,4,6d0c3434,4,74b1868c,5,7ba856ad,4,ab306f7b,4,ce928325,5,cfe59426,3,e500310f,2,"",""
0698,a_57d52371,34001684,4,450d895b,3,8c5b86cf,6,940e7bb8,4,9fa1d425,3,b2838b34,4,c2cccb25,5,c9207a9d,3,e4cb96a3,3,ebb25186,6,ebbb735f,4,"",""
0699,a_3fe57e9a,22d9c9a7,5,29d039ee,3,59b32437,4,5d33acc2,4,7a1a35b3,4,9440dab1,3,9c9f1221,4,c3bc0e51,5,d8c16557,4,e54532d5,4,f9ce7bee,5,"",""
0700,a_195fafca,1f22f6a6,4,2e56b42c,4,53b6aba2,4,65fc6957,4,7c858fbe,3,a6a702cf,4,bea7d008,3,c8a7464d,5,ca558a3e,4,dbecdb6a,4,ef7dc74b,2,"",""
0701,a_b3d12927,0d94c053,4,0da9ec65,4,2a7fc6d4,4,3a60db07,4,72fb48ce,4,7361f865,4,d7051be2,6,da8c855f,3,e04a26be,5,e7ec743b,3,f5c128f0,3,"",""
0703,a_da8221d9,19b4a060,4,4734f49d,3,516ea3a0,4,651298c4,4,7be10a2f,4,8056b049,4,9346d2cc,4,9603e196,4,97cfbd1f,3,ae0f4e20,4,f3b6e1ee,4,ff75e76f,2
0704,a_338f94b8,08e76091,4,3e1c2180,5,458df711,4,70ecdd07,3,7308437c,4,a76ad3cf,5,aae74a34,4,bd03d8dd,3,c37f081d,5,e3a66c2f,3,e4017fcf,3,"",""
0706,a_35a978c4,3300c750,4,3f171f65,5,4eeb7c33,4,6344a6eb,4,64b3483b,5,6a2def4f,6,700883a2,4,84bb122c,2,a2c62da2,4,a4189144,4,c4b31907,4,"",""
0707,a_dbae58e0,1cd81a27,4,6972e464,3,77222051,3,a35f176a,4,a6c854a2,4,c51458be,5,d146e2e4,3,d15958e8,5,d9a399e0,4,e3de1e25,4,eff3f33f,3,"",""
0710,a_41c9dff6,0563cc8b,4,1ae04f26,4,2cf30836,3,445f85c4,6,620f5716,4,92568d9f,4,a6bab0ff,3,b8c14ef2,5,c46aa7b2,5,f7482ae0,4,fa4e7a98,5,"",""
0712,a_abf44737,10e2d0b3,4,2bf32730,6,2d7a2107,5,3a16ad0e,4,55267583,4,6fa96e74,5,a907134e,4,c7ad49f1,3,ceb3f43e,4,da0890cc,4,e258cac7,4,"",""
0713,a_909cd3e3,07a45d83,4,1563d6fb,3,28d20e59,4,41b1d54d,4,4c45da6e,4,56206b80,2,82f92654,4,a6003caa,5,c37eabf1,4,db244284,5,e37e58c7,4,"",""
0723,a_90a6ea35,2d1cb7be,3,412e44dc,4,5d370ed1,2,742b4d66,2,816b7592,2,86c11e37,6,8d081b49,4,8e1e710b,4,8f249acd,5,b7c07260,4,bf316c93,3,"",""
0724,a_a310c11e,378b3dec,2,3dbad0fb,3,3eceff37,4,83b3e09e,3,9a8093af,5,b7a27207,3,cc4fcc4a,4,d0e8bc92,5,dea2a51e,5,eb570bf7,4,f6a48121,3,"",""
0725,a_fcb5bd36,0c203161,4,5f5ab766,3,61c13ab0,3,6d5b3ad7,3,6e4c30c9,5,6fb0d075,5,76e251bc,2,9f4b4d1c,6,cdb3e5ce,4,f5eb68ce,4,f79bd5b2,4,"",""
0730,a_badae39d,4c461f02,4,8163a005,3,8769cf51,4,883cfd53,5,99076395,4,a20f894d,3,b0074ff8,3,e243e5e4,1,edbbdee8,4,f071786c,4,fd57e54a,4,"",""
0732,a_5562c89e,1accacbd,3,34d9eca1,4,7b112d4f,4,8fcc6d7f,3,905a022e,5,99dedb87,4,e329d1ca,4,e83d089e,4,e90c4366,4,eacd931c,4,edb42d20,5,"",""
0733,a_f30344df,13b5b6b5,4,248c6b5b,4,31ae2045,2,368dcb7b,4,59d9e81a,2,5f9348a6,4,7a2ba857,6,90642a0b,2,de26caf0,3,e3188ad8,5,f4550298,4,"",""
0738,a_76cfae4c,1513c2b3,2,3edfb389,2,66119ee7,3,74eb2815,1,92463326,4,9cc586eb,2,adf1fe54,3,b5531e4a,3,b63f39a2,4,dfeb167b,3,ed7a5bf2,3,"",""
0753,a_02ac9fef,1cd5d3c0,4,22c3673b,4,2dc2f46f,3,2f22c346,4,3766e5c9,5,4275f0c2,3,5a690860,5,9f7a533d,3,a04aafa7,4,b3ab672f,4,f6aca796,4,"",""
0754,a_d3f32461,221ece2f,4,306880d7,4,407c98e8,4,4b3dd78d,5,791401c4,4,9fa510f1,3,a164bb7a,4,b6c9c131,4,ee5606b8,4,f11ffe57,3,f309549e,5,"",""
0785,a_b6254a32,1ba3d30b,3,6dab6c8b,4,85f103e3,4,8a797468,3,98a460c1,4,a28a3314,6,b01736c4,4,b78b633e,4,cb4a2a01,3,ce2979ca,5,d3927a24,3,"",""
0787,a_ca0e48b0,113a8ab0,3,2d11c77e,2,2dbd27c3,5,44c36033,4,5a9200df,3,73040289,4,7c23ceb0,5,a99a22f8,5,b81e9954,5,cfbe0f01,4,efe2d040,2,"",""
0788,a_07392b8a,17b4f128,4,247a4ebf,4,396b4986,5,4893b47d,4,5b638ccc,4,7cc70b64,4,8442d77f,4,8d9378b6,3,90aa3e26,5,92a2fc04,5,b81c05ea,4,"",""
0789,a_6ab2a6c2,197831d0,4,44f2f998,3,4e0f34ba,5,60411760,4,7f473219,5,d2bbe189,4,d3296151,4,e08f50e4,5,e269f33e,6,eb37dc7b,6,fc7e69f1,5,"",""
0790,a_8064bf1a,08d4679f,3,114eb0d0,4,416020d3,5,5f3cd546,3,75e8d95b,4,be7cb007,4,ce6ed12b,3,cfc65bac,3,f9d7dadd,5,fcbe4d58,4,fcf7dcf5,3,fcfef0c1,5
0791,a_ac8bf375,2ac6ff5e,4,2df062d4,4,626e799d,5,8874080f,5,894b62a1,3,a2e67a10,4,a98e0927,3,b641ead8,3,c7e95b9f,4,e4e159ed,4,ec7dffc2,5,"",""
0792,a_1e62eff3,11cc4b5e,6,378c9866,3,3b5063c7,3,42c2c611,4,677482d4,2,73760490,4,85f7fc18,4,891b3a75,4,8e733be1,3,9a6aaa18,5,b3eb1d27,4,"",""
0794,a_cf98c77e,2732d3e1,4,3d03f925,4,5b4ad664,5,89324844,4,8e0dbbe6,5,b3827c1f,5,b9ce2b4b,4,d64bbaad,4,dd7e38de,3,eec09a88,4,eedaac9c,4,"",""
0799,a_95dede8b,092cc2b4,4,0aeb6d5d,4,11b6a985,4,1d2c0f7f,5,a439bfa1,4,a5031c6e,4,cbb3a712,3,d24449bf,4,dcf3e5ac,4,f8daba60,3,fa50b1d1,4,"",""
0801,a_7b29e23f,4f63d16e,6,598be29c,4,5bee1681,5,7cf8ccba,4,834253f4,5,a1f841b2,6,ada2046e,5,b4ad9d91,4,df2b4d8a,4,e0d51fe8,4,fa41b632,5,"",""
0802,a_3d1de17d,043f8e0d,2,07c323fe,4,4e34b287,1,52d33db7,3,7c43dcb5,4,a675e469,4,a88546ad,4,b6c63ebd,4,c4d2a07e,4,d30e9180,6,df33f32f,4,"",""
0803,a_af750dcb,1a38195e,3,4bddc83c,3,6c7e8edf,5,70452a7b,3,75c0fd54,4,9229c7a2,2,981081bd,4,c4c1fd20,4,c5a472f1,4,d07255e9,4,d593e4ba,4,"",""
0830,a_d7855f4b,04eb34df,1,06ca2844,1,0802e9ee,1,1903edb6,2,757fe465,1,7b17f59e,3,7bca5e41,2,a27df84a,4,a37045d3,2,bcf32a6b,1,ee6c428e,2,fb4244a7,3
0840,a_ef127a78,09aede72,5,2689f3c7,5,3871b1e9,3,4bac00f5,3,5b570cb9,5,88450961,3,93ee56d8,6,c182cd84,5,c4117b66,5,cad46996,5,d134b61b,5,"",""
0843,a_35a978c4,3300c750,3,3f171f65,2,4eeb7c33,3,6344a6eb,6,64b3483b,2,6a2def4f,4,700883a2,3,84bb122c,3,a2c62da2,5,a4189144,3,c4b31907,4,"",""
0846,a_7b29e23f,4f63d16e,5,598be29c,5,5bee1681,4,7cf8ccba,6,834253f4,4,a1f841b2,4,ada2046e,1,b4ad9d91,6,df2b4d8a,5,e0d51fe8,4,fa41b632,4,"",""
0847,a_f30344df,13b5b6b5,3,248c6b5b,4,31ae2045,5,368dcb7b,6,59d9e81a,4,5f9348a6,4,7a2ba857,3,90642a0b,4,de26caf0,3,e3188ad8,3,f4550298,4,"",""
0848,a_c4387204,0b854a3d,4,1b24b2e5,5,24064ac2,4,27f45cd4,4,7eda9939,3,a50b41c4,5,a5c21bfa,4,dbb2b338,4,f664149a,4,f8dead28,4,fa512d71,4,"",""
0851,a_abf44737,10e2d0b3,4,2bf32730,2,2d7a2107,2,3a16ad0e,4,55267583,3,6fa96e74,4,a907134e,4,c7ad49f1,4,ceb3f43e,4,da0890cc,3,e258cac7,4,"",""
0859,a_d3f32461,221ece2f,3,306880d7,4,407c98e8,4,4b3dd78d,4,791401c4,5,9fa510f1,5,a164bb7a,4,b6c9c131,5,ee5606b8,5,f11ffe57,4,f309549e,4,"",""
0860,a_07392b8a,17b4f128,4,247a4ebf,4,396b4986,5,4893b47d,4,5b638ccc,5,7cc70b64,4,8442d77f,3,8d9378b6,5,90aa3e26,5,92a2fc04,4,b81c05ea,3,"",""
0864,a_b3d12927,0d94c053,1,0da9ec65,3,2a7fc6d4,1,3a60db07,5,72fb48ce,5,7361f865,1,d7051be2,3,da8c855f,1,e04a26be,1,e7ec743b,3,f5c128f0,2,"",""
0869,a_c9b736f4,0340cae3,3,15581b18,3,43107542,3,7d81b275,4,a4b8b4f4,2,be5d6985,4,c064e138,4,e7d4c983,4,fa0e7118,3,fa37dc84,3,fc235498,3,"",""
0871,a_57d52371,34001684,4,450d895b,5,8c5b86cf,4,940e7bb8,4,9fa1d425,3,b2838b34,4,c2cccb25,5,c9207a9d,3,e4cb96a3,4,ebb25186,3,ebbb735f,4,"",""
0872,a_af750dcb,1a38195e,3,4bddc83c,2,6c7e8edf,3,70452a7b,3,75c0fd54,4,9229c7a2,4,981081bd,5,c4c1fd20,4,c5a472f1,4,d07255e9,3,d593e4ba,5,"",""
0873,a_6ab2a6c2,197831d0,4,44f2f998,3,4e0f34ba,5,60411760,5,7f473219,3,d2bbe189,4,d3296151,5,e08f50e4,4,e269f33e,5,eb37dc7b,3,fc7e69f1,4,"",""
0879,a_c4387204,0b854a3d,2,1b24b2e5,4,24064ac2,4,27f45cd4,3,7eda9939,4,a50b41c4,3,a5c21bfa,5,dbb2b338,4,f664149a,3,f8dead28,4,fa512d71,3,"",""
0896,a_b6fcd21e,0dc0b258,3,0f6ccda0,3,136aa8e0,3,961a9f3d,1,98f111f6,3,a4fed0de,2,c1f66e28,3,ce168344,4,ce37ea74,3,da6ab76b,2,df58f838,4,"",""
0911,a_964f2afc,1fe7e216,4,29c91a53,5,2eb5c76c,5,34e47ca1,3,396d2b31,5,471c7866,5,68ff06df,5,b90679da,5,bb02ee5b,3,bc77cc48,5,f578bfef,5,"",""
0916,a_af750dcb,1a38195e,4,4bddc83c,3,6c7e8edf,2,70452a7b,6,75c0fd54,3,9229c7a2,3,981081bd,5,c4c1fd20,4,c5a472f1,5,d07255e9,2,d593e4ba,5,"",""
0918,a_cc9fb925,00c4923d,3,28d0cb3b,3,4a57f7c0,4,5b4ec50d,5,8c95c00d,4,8d6b973b,3,b75349a3,4,d3d8491b,5,d4a038f0,5,d9ae9197,2,eabeab6f,3,"",""
0922,a_f30344df,13b5b6b5,4,248c6b5b,5,31ae2045,5,368dcb7b,4,59d9e81a,5,5f9348a6,4,7a2ba857,3,90642a0b,4,de26caf0,4,e3188ad8,5,f4550298,5,"",""
0931,a_cc9fb925,00c4923d,2,28d0cb3b,1,4a57f7c0,4,5b4ec50d,5,8c95c00d,2,8d6b973b,4,b75349a3,5,d3d8491b,5,d4a038f0,2,d9ae9197,1,eabeab6f,4,"",""
0933,a_3d1de17d,043f8e0d,2,07c323fe,3,4e34b287,5,52d33db7,6,7c43dcb5,4,a675e469,3,a88546ad,4,b6c63ebd,3,c4d2a07e,4,d30e9180,3,df33f32f,3,"",""
0934,a_d3f32461,221ece2f,2,306880d7,4,407c98e8,4,4b3dd78d,3,791401c4,4,9fa510f1,3,a164bb7a,4,b6c9c131,4,ee5606b8,4,f11ffe57,2,f309549e,4,"",""
0936,a_ef127a78,09aede72,3,2689f3c7,4,3871b1e9,4,4bac00f5,3,5b570cb9,3,88450961,2,93ee56d8,2,c182cd84,4,c4117b66,3,cad46996,3,d134b61b,1,"",""
0954,a_3fe57e9a,22d9c9a7,5,29d039ee,1,59b32437,3,5d33acc2,2,7a1a35b3,2,9440dab1,3,9c9f1221,2,c3bc0e51,3,d8c16557,3,e54532d5,3,f9ce7bee,2,"",""
0976,a_e5c021cb,0028707e,2,1d54fa8c,4,22594e07,5,22867f49,3,2648acfd,3,41104275,3,5430d421,5,5ef7de74,5,77bd45c7,3,7e26daae,3,8c276384,6,dc779a02,5
0979,a_ef127a78,09aede72,4,2689f3c7,4,3871b1e9,2,4bac00f5,3,5b570cb9,3,88450961,2,93ee56d8,6,c182cd84,2,c4117b66,3,cad46996,4,d134b61b,3,"",""
1048,a_ef127a78,09aede72,3,2689f3c7,3,3871b1e9,3,4bac00f5,3,5b570cb9,4,88450961,2,93ee56d8,4,c182cd84,2,c4117b66,2,cad46996,4,d134b61b,2,"",""
1051,a_02ac9fef,1cd5d3c0,5,22c3673b,5,2dc2f46f,4,2f22c346,2,3766e5c9,3,4275f0c2,2,5a690860,4,9f7a533d,1,a04aafa7,4,b3ab672f,3,f6aca796,5,"",""
1053,a_964f2afc,1fe7e216,4,29c91a53,3,2eb5c76c,5,34e47ca1,3,396d2b31,1,471c7866,4,68ff06df,3,b90679da,3,bb02ee5b,4,bc77cc48,4,f578bfef,6,"",""
1071,a_fcb5bd36,0c203161,2,5f5ab766,1,61c13ab0,6,6d5b3ad7,5,6e4c30c9,5,6fb0d075,3,76e251bc,4,9f4b4d1c,5,cdb3e5ce,4,f5eb68ce,3,f79bd5b2,2,"",""
1091,a_124b2b81,140ddb9b,4,2316e6fb,1,40c320d8,4,463623ad,3,60091918,4,7487b5a2,2,976076ef,1,a49a8ab0,2,a4f052f7,4,ac928566,3,e7e2c817,1,"",""
1093,a_a310c11e,378b3dec,1,3dbad0fb,4,3eceff37,4,83b3e09e,4,9a8093af,5,b7a27207,3,cc4fcc4a,3,d0e8bc92,4,dea2a51e,5,eb570bf7,5,f6a48121,2,"",""
1094,a_289e36dd,1daafe34,4,2320872c,4,3942cfb8,2,50254edf,3,835becaa,2,8b659694,4,a24e6f45,4,ace9c92c,5,b466419e,5,f43a928e,5,f4bda568,3,"",""
1095,a_253650b8,059c11e6,4,23a30457,3,25eaf492,1,2bad2be5,3,402855de,2,41f819ff,6,53ac5547,4,5adc42ec,6,8f4b1076,4,dd5f6f93,5,fea2653d,3,"",""
1097,a_57d52371,34001684,3,450d895b,4,8c5b86cf,4,940e7bb8,5,9fa1d425,2,b2838b34,4,c2cccb25,5,c9207a9d,4,e4cb96a3,3,ebb25186,5,ebbb735f,4,"",""
1098,a_eada2100,00c28c7b,4,2c783ba7,3,3fd72f5b,4,5049c291,4,59cab64e,1,6d6179e2,5,76115427,5,aec3895c,4,d354d8c4,5,e185e22a,5,f3a43543,4,"",""
1101,a_6ab2a6c2,197831d0,3,44f2f998,4,4e0f34ba,2,60411760,3,7f473219,3,d2bbe189,4,d3296151,3,e08f50e4,3,e269f33e,5,eb37dc7b,3,fc7e69f1,3,"",""
1118,a_338f94b8,08e76091,3,3e1c2180,3,458df711,2,70ecdd07,3,7308437c,4,a76ad3cf,1,aae74a34,3,bd03d8dd,3,c37f081d,4,e3a66c2f,3,e4017fcf,4,"",""
1125,a_07392b8a,17b4f128,3,247a4ebf,3,396b4986,5,4893b47d,6,5b638ccc,5,7cc70b64,4,8442d77f,3,8d9378b6,2,90aa3e26,5,92a2fc04,4,b81c05ea,3,"",""
1130,a_909cd3e3,07a45d83,4,1563d6fb,1,28d20e59,4,41b1d54d,5,4c45da6e,4,56206b80,1,82f92654,3,a6003caa,3,c37eabf1,3,db244284,3,e37e58c7,4,"",""
1137,a_b6fcd21e,0dc0b258,3,0f6ccda0,3,136aa8e0,3,961a9f3d,3,98f111f6,4,a4fed0de,2,c1f66e28,3,ce168344,3,ce37ea74,2,da6ab76b,2,df58f838,4,"",""
1141,a_02ac9fef,1cd5d3c0,5,22c3673b,3,2dc2f46f,4,2f22c346,4,3766e5c9,5,4275f0c2,5,5a690860,4,9f7a533d,3,a04aafa7,4,b3ab672f,3,f6aca796,4,"",""
1147,a_35a978c4,3300c750,3,3f171f65,5,4eeb7c33,2,6344a6eb,2,64b3483b,2,6a2def4f,4,700883a2,3,84bb122c,4,a2c62da2,5,a4189144,3,c4b31907,4,"",""
1165,a_c4387204,0b854a3d,3,1b24b2e5,3,24064ac2,3,27f45cd4,2,7eda9939,5,a50b41c4,4,a5c21bfa,3,dbb2b338,4,f664149a,2,f8dead28,4,fa512d71,3,"",""
1175,a_8ec282f2,1b385dd1,4,28e975a0,4,4f51e9be,2,791f2a06,4,83157c6d,4,99544a64,5,a1e897ff,4,c3079a58,4,ccb462fa,4,cfe392a5,3,f7c0b3e1,2,"",""
1189,a_da8221d9,19b4a060,4,4734f49d,6,516ea3a0,4,651298c4,4,7be10a2f,3,8056b049,4,9346d2cc,4,9603e196,4,97cfbd1f,4,ae0f4e20,3,f3b6e1ee,3,ff75e76f,4
1191,a_ff99ef7e,10f69654,4,1732e5a8,5,34429d73,3,582a08d0,2,6897e222,1,722c2981,3,7fc0d550,4,94181df7,2,986d96b5,3,a67acbe5,4,b1383162,3,"",""
1244,a_4ac99fc8,000c916f,3,02f2dbf7,3,040ec32c,3,28695436,4,2a7d0a7d,3,3ee06b32,5,98942e07,2,a4cc01a7,3,c1ee2750,2,d60343ce,4,e91ad75c,1,f87fd229,2
1257,a_374d5973,2943dfd3,4,3a7e29ae,5,4031cc23,3,57dbe8c1,5,7371268a,2,990d6ef4,3,d0d02050,3,d50e7fa4,4,e30e7614,4,e63e6e6d,2,f55318b6,4,"",""
1258,a_07392b8a,17b4f128,2,247a4ebf,3,396b4986,2,4893b47d,5,5b638ccc,3,7cc70b64,5,8442d77f,2,8d9378b6,5,90aa3e26,3,92a2fc04,3,b81c05ea,5,"",""
1264,a_289e36dd,1daafe34,5,2320872c,1,3942cfb8,4,50254edf,4,835becaa,3,8b659694,4,a24e6f45,4,ace9c92c,5,b466419e,5,f43a928e,6,f4bda568,4,"",""
1272,a_3d1de17d,043f8e0d,4,07c323fe,3,4e34b287,4,52d33db7,6,7c43dcb5,2,a675e469,3,a88546ad,4,b6c63ebd,2,c4d2a07e,1,d30e9180,1,df33f32f,3,"",""
1273,a_27b1998c,028e5baa,5,3f212c3c,3,8bd550f6,3,9c63a6a2,6,b2ac448b,4,b7f7227c,1,bd8e4180,2,c9c62f92,2,ea0ddd9e,3,ea5f7ad6,2,fe049a7a,2,"",""
1278,a_d93f639c,54f3dd4e,3,60000d07,3,852b5996,2,98fa4b35,4,a8bd4beb,2,a9ec7e8f,3,b054b013,4,c98ee58c,3,d15fa9e8,2,da88edb8,3,f9f12059,1,"",""
1279,a_4ac99fc8,000c916f,3,02f2dbf7,3,040ec32c,3,28695436,4,2a7d0a7d,4,3ee06b32,2,98942e07,3,a4cc01a7,3,c1ee2750,2,d60343ce,3,e91ad75c,1,f87fd229,3
1281,a_253650b8,059c11e6,2,23a30457,4,25eaf492,1,2bad2be5,2,402855de,1,41f819ff,1,53ac5547,1,5adc42ec,2,8f4b1076,1,dd5f6f93,1,fea2653d,3,"",""
1286,a_ef127a78,09aede72,3,2689f3c7,3,3871b1e9,3,4bac00f5,4,5b570cb9,4,88450961,2,93ee56d8,3,c182cd84,4,c4117b66,4,cad46996,4,d134b61b,4,"",""
1292,a_b6254a32,1ba3d30b,1,6dab6c8b,2,85f103e3,1,8a797468,2,98a460c1,4,a28a3314,1,b01736c4,3,b78b633e,2,cb4a2a01,2,ce2979ca,4,d3927a24,2,"",""
1294,a_9d0cedbf,1336c2ab,3,204505ac,4,2a823d15,3,5ac4964e,4,70311352,3,8c6c9794,3,adb81600,5,b240b164,3,c42849a7,2,e169063b,3,fc7eb86d,4,"",""
1295,a_abf44737,10e2d0b3,4,2bf32730,1,2d7a2107,3,3a16ad0e,3,55267583,3,6fa96e74,2,a907134e,4,c7ad49f1,4,ceb3f43e,4,da0890cc,3,e258cac7,2,"",""
1297,a_34ba6327,002c7bba,1,0253156f,3,102bbed5,2,18ef37d0,3,1df31e49,2,772a87f7,4,7fba6aea,3,b0e62eb3,2,b7619d6f,2,f3919428,1,f55fde02,1,"",""
1302,a_124b2b81,140ddb9b,3,2316e6fb,3,40c320d8,4,463623ad,3,60091918,3,7487b5a2,2,976076ef,3,a49a8ab0,2,a4f052f7,4,ac928566,3,e7e2c817,3,"",""
1304,a_374d5973,2943dfd3,1,3a7e29ae,2,4031cc23,1,57dbe8c1,2,7371268a,2,990d6ef4,3,d0d02050,1,d50e7fa4,2,e30e7614,3,e63e6e6d,1,f55318b6,2,"",""
1323,a_8ec282f2,1b385dd1,3,28e975a0,1,4f51e9be,3,791f2a06,3,83157c6d,3,99544a64,2,a1e897ff,3,c3079a58,5,ccb462fa,2,cfe392a5,3,f7c0b3e1,4,"",""
1326,a_124b2b81,140ddb9b,4,2316e6fb,3,40c320d8,4,463623ad,4,60091918,4,7487b5a2,4,976076ef,4,a49a8ab0,3,a4f052f7,1,ac928566,4,e7e2c817,4,"",""
1328,a_c4387204,0b854a3d,1,1b24b2e5,3,24064ac2,4,27f45cd4,2,7eda9939,1,a50b41c4,3,a5c21bfa,3,dbb2b338,2,f664149a,3,f8dead28,1,fa512d71,4,"",""
1329,a_badae39d,4c461f02,3,8163a005,4,8769cf51,3,883cfd53,4,99076395,4,a20f894d,3,b0074ff8,4,e243e5e4,3,edbbdee8,1,f071786c,4,fd57e54a,4,"",""
1332,a_ff99ef7e,10f69654,4,1732e5a8,2,34429d73,3,582a08d0,2,6897e222,2,722c2981,3,7fc0d550,3,94181df7,1,986d96b5,3,a67acbe5,1,b1383162,3,"",""
1339,a_3d1de17d,043f8e0d,4,07c323fe,4,4e34b287,3,52d33db7,3,7c43dcb5,3,a675e469,2,a88546ad,3,b6c63ebd,4,c4d2a07e,1,d30e9180,1,df33f32f,3,"",""
1340,a_c9b736f4,0340cae3,2,15581b18,4,43107542,2,7d81b275,5,a4b8b4f4,4,be5d6985,4,c064e138,3,e7d4c983,4,fa0e7118,4,fa37dc84,4,fc235498,4,"",""
1342,a_dbae58e0,1cd81a27,4,6972e464,4,77222051,5,a35f176a,5,a6c854a2,4,c51458be,5,d146e2e4,4,d15958e8,5,d9a399e0,2,e3de1e25,5,eff3f33f,3,"",""
1356,a_b6254a32,1ba3d30b,5,6dab6c8b,3,85f103e3,3,8a797468,4,98a460c1,6,a28a3314,5,b01736c4,3,b78b633e,4,cb4a2a01,6,ce2979ca,4,d3927a24,4,"",""
1362,a_eada2100,00c28c7b,1,2c783ba7,4,3fd72f5b,3,5049c291,4,59cab64e,5,6d6179e2,6,76115427,5,aec3895c,6,d354d8c4,5,e185e22a,2,f3a43543,4,"",""
1383,a_b3d12927,0d94c053,4,0da9ec65,4,2a7fc6d4,3,3a60db07,4,72fb48ce,5,7361f865,4,d7051be2,4,da8c855f,3,e04a26be,4,e7ec743b,3,f5c128f0,6,"",""
1410,a_3db99689,12639df9,3,24f605fb,3,2d179897,5,4114f1cb,5,736ddaba,6,77f98ff2,5,85623ebe,5,9ccfc9a8,4,c9723e67,5,d6df2d26,4,dff83498,4,"",""
1416,a_c9b736f4,0340cae3,3,15581b18,4,43107542,4,7d81b275,5,a4b8b4f4,3,be5d6985,4,c064e138,5,e7d4c983,4,fa0e7118,4,fa37dc84,4,fc235498,5,"",""
1437,a_da8221d9,19b4a060,4,4734f49d,3,516ea3a0,5,651298c4,5,7be10a2f,4,8056b049,5,9346d2cc,5,9603e196,4,97cfbd1f,6,ae0f4e20,6,f3b6e1ee,6,ff75e76f,3
1449,a_95dede8b,092cc2b4,4,0aeb6d5d,3,11b6a985,4,1d2c0f7f,3,a439bfa1,3,a5031c6e,5,cbb3a712,4,d24449bf,5,dcf3e5ac,3,f8daba60,3,fa50b1d1,4,"",""
1478,a_338f94b8,08e76091,1,3e1c2180,3,458df711,4,70ecdd07,3,7308437c,5,a76ad3cf,4,aae74a34,4,bd03d8dd,3,c37f081d,5,e3a66c2f,3,e4017fcf,3,"",""
1480,a_95dede8b,092cc2b4,5,0aeb6d5d,4,11b6a985,3,1d2c0f7f,4,a439bfa1,3,a5031c6e,1,cbb3a712,2,d24449bf,2,dcf3e5ac,3,f8daba60,2,fa50b1d1,2,"",""
1481,a_ac8bf375,2ac6ff5e,3,2df062d4,4,626e799d,4,8874080f,2,894b62a1,3,a2e67a10,4,a98e0927,3,b641ead8,3,c7e95b9f,4,e4e159ed,5,ec7dffc2,5,"",""
1482,a_253650b8,059c11e6,3,23a30457,4,25eaf492,1,2bad2be5,3,402855de,4,41f819ff,4,53ac5547,3,5adc42ec,5,8f4b1076,4,dd5f6f93,5,fea2653d,3,"",""
1484,a_2d846716,1cb327c6,1,21ce1ebf,3,2bb724c6,3,2f0d28cc,1,389a21e9,4,462414a5,2,66f25312,4,9f4b1ec1,2,9f5d444e,3,b8fe746a,3,dd81b912,3,"",""
